source,result,postal_code,country,country_iso_code,federal_district,region_fias_id,region_kladr_id,region_iso_code,region_with_type,region_type,region_type_full,region,area_fias_id,area_kladr_id,area_with_type,area_type,area_type_full,area,city_fias_id,city_kladr_id,city_with_type,city_type,city_type_full,city,city_area,city_district_fias_id,city_district_kladr_id,city_district_with_type,city_district_type,city_district_type_full,city_district,settlement_fias_id,settlement_kladr_id,settlement_with_type,settlement_type,settlement_type_full,settlement,street_fias_id,street_kladr_id,street_with_type,street_type,street_type_full,street,house_fias_id,house_kladr_id,house_cadnum,house_type,house_type_full,house,block_type,block_type_full,block,entrance,floor,flat_fias_id,flat_cadnum,flat_type,flat_type_full,flat,flat_area,square_meter_price,flat_price,postal_box,fias_id,fias_code,fias_level,fias_actuality_state,kladr_id,capital_marker,okato,oktmo,tax_office,tax_office_legal,timezone,geo_lat,geo_lon,beltway_hit,beltway_distance,qc_geo,qc_complete,qc_house,qc,unparsed_parts,metro,med_id_1,med_id_1_division_data_id,med_id_1_name_full,med_id_1_name_short,med_id_1_division_name,med_id_1_division_house_fias,med_id_1_division_house_geo_lat,med_id_1_division_house_geo_lot,med_id_1_division_qc_geo,med_id_1_division_type,med_id_1_division_zone,,uchastok,color
Челябинск Челябинск Южная 1 ,г Челябинск, ул Южная, д 1,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,87e09a6f-a785-41dd-9470-28d34038a61b,"7,40000010001179E+016",ул Южная,ул,улица,Южная,ea9deb14-0367-4adc-a760-6bf0d6475c7a,"7,40000010001179E+018",,д,дом,1,,,,,,,,,,,,44445,,,ea9deb14-0367-4adc-a760-6bf0d6475c7a,"7,4000001E+022",8,0,"7,40000010001179E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1534801,61.3879769,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Южная 3 ,г Челябинск, ул Южная, д 3,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,87e09a6f-a785-41dd-9470-28d34038a61b,"7,40000010001179E+016",ул Южная,ул,улица,Южная,550f8962-eb78-472e-9aa8-5bb1eba6074f,"7,40000010001179E+018",,д,дом,3,,,,,,,,,,,,38962,,,550f8962-eb78-472e-9aa8-5bb1eba6074f,"7,4000001E+022",8,0,"7,40000010001179E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1534413,61.3871655,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Южная 7 ,г Челябинск, ул Южная, д 7,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,87e09a6f-a785-41dd-9470-28d34038a61b,"7,40000010001179E+016",ул Южная,ул,улица,Южная,8c24a00e-aecb-45e3-95c4-b4ecf69352ac,"7,40000010001179E+018",,д,дом,7,,,,,,,,,,,,46738,,,8c24a00e-aecb-45e3-95c4-b4ecf69352ac,"7,4000001E+022",8,0,"7,40000010001179E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1534529,61.3853748,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Южная 9 ,г Челябинск, ул Южная, д 9,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,87e09a6f-a785-41dd-9470-28d34038a61b,"7,40000010001179E+016",ул Южная,ул,улица,Южная,cb1692d0-342d-4d44-a1ff-cc9c071f012c,"7,40000010001179E+018",,д,дом,9,,,,,,,,,,,,54945,,,cb1692d0-342d-4d44-a1ff-cc9c071f012c,"7,4000001E+022",8,0,"7,40000010001179E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1532926,61.3846569,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Южная 9А ,г Челябинск, ул Южная, д 9А,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,87e09a6f-a785-41dd-9470-28d34038a61b,"7,40000010001179E+016",ул Южная,ул,улица,Южная,cb1692d0-342d-4d44-a1ff-cc9c071f012c,"7,40000010001179E+018",,д,дом,9А,,,,,,,,,,,,54945,,,cb1692d0-342d-4d44-a1ff-cc9c071f012c,"7,4000001E+022",8,0,"7,40000010001179E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1532926,61.3846569,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Архангельская 1А,г Челябинск, ул Архангельская, д 1А,454048,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Советский,р-н,район,Советский,,,,,,,50cd4466-c687-4b2c-a4c9-b1e1a7e4a033,"7,40000010000058E+016",ул Архангельская,ул,улица,Архангельская,59cea2fe-dd77-425a-a8bb-781e1886d631,"7,40000010000058E+018",74:36:0404046:76,д,дом,1А,,,,,,,,,,,,,,,59cea2fe-dd77-425a-a8bb-781e1886d631,"7,4000001E+022",8,0,"7,40000010000058E+018",2,75401376000,75701370,7451,7451,UTC+5,55.1307434,61.3927297,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),,
Челябинск Челябинск Архангельская 5А,г Челябинск, ул Архангельская, д 5А,454048,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Советский,р-н,район,Советский,,,,,,,50cd4466-c687-4b2c-a4c9-b1e1a7e4a033,"7,40000010000058E+016",ул Архангельская,ул,улица,Архангельская,8e680ea0-7943-4cf8-9033-548cb2c3a290,"7,40000010000058E+018",74:36:0404046:86,д,дом,5А,,,,,,,,,,,,,,,8e680ea0-7943-4cf8-9033-548cb2c3a290,"7,4000001E+022",8,0,"7,40000010000058E+018",2,75401376000,75701370,7451,7451,UTC+5,55.1309818,61.3916121,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),,
Челябинск Челябинск Больничная 12 ,г Челябинск, ул Больничная, д 12,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,0b6ba376-0efc-4bef-942c-d0a97e00beb3,"7,40000010001973E+016",ул Больничная,ул,улица,Больничная,19dc1335-6853-4819-a292-7720921a721b,"7,40000010001973E+018",,д,дом,12,,,,,,,,,,,,20918,,,19dc1335-6853-4819-a292-7720921a721b,"7,4000001E+022",8,0,"7,40000010001973E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1529253,61.3873565,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Курчатова 30 ,г Челябинск, ул Курчатова, д 30,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,aff50ff7-d7ea-47b5-ac27-dc195abc07ee,"7,40000010000496E+016",ул Курчатова,ул,улица,Курчатова,23dfde06-a8b7-4a54-b48a-4772d2154b8c,"7,40000010000496E+018",,д,дом,30,,,,,,,,,,,,53402,,,23dfde06-a8b7-4a54-b48a-4772d2154b8c,"7,4000001E+022",8,0,"7,40000010000496E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1523764,61.3850831,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Курчатова 32 ,г Челябинск, ул Курчатова, д 32,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,aff50ff7-d7ea-47b5-ac27-dc195abc07ee,"7,40000010000496E+016",ул Курчатова,ул,улица,Курчатова,e96b18df-0b4e-43a7-a645-0c6c32db9b4c,"7,40000010000496E+018",,д,дом,32,,,,,,,,,,,,46076,,,e96b18df-0b4e-43a7-a645-0c6c32db9b4c,"7,4000001E+022",8,0,"7,40000010000496E+018",2,75401386000,75701390,7453,7453,UTC+5,55.152591,61.3840188,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Курчатова 30А,г Челябинск, ул Курчатова, д 30А,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,aff50ff7-d7ea-47b5-ac27-dc195abc07ee,"7,40000010000496E+016",ул Курчатова,ул,улица,Курчатова,5dfcceb2-8ea1-4d94-b553-d18b6b04f560,"7,40000010000496E+018",,д,дом,30А,,,,,,,,,,,,82851,,,5dfcceb2-8ea1-4d94-b553-d18b6b04f560,"7,4000001E+022",8,0,"7,40000010000496E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1529247,61.3854712,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Свердловский 86 ,г Челябинск, пр-кт Свердловский, д 86,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,21da61e3-0e85-4018-af7f-090fca8607f8,"7,40000010000872E+016",пр-кт Свердловский,пр-кт,проспект,Свердловский,85f154bc-988e-42d6-997c-a7a2e17d11ee,"7,40000010000872E+018",74:36:0512004:359,д,дом,86,,,,,,,,,,,,,,,85f154bc-988e-42d6-997c-a7a2e17d11ee,"7,4000001E+022",8,0,"7,40000010000872E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1531899,61.3888961,,,0,9,2,3,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Свердловский 88 ,г Челябинск, пр-кт Свердловский, д 88,454020,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,21da61e3-0e85-4018-af7f-090fca8607f8,"7,40000010000872E+016",пр-кт Свердловский,пр-кт,проспект,Свердловский,bac03157-508e-40fb-849b-33179b2a70b9,"7,40000010000872E+018",,д,дом,88,,,,,,,,,,,,,,,bac03157-508e-40fb-849b-33179b2a70b9,"7,4000001E+022",8,0,"7,40000010000872E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1521232,61.3886609,,,0,9,2,3,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),23,blueviolet
Челябинск Челябинск Смирных 1 ,г Челябинск, ул Смирных, д 1,454080,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,aea095f6-497f-4be3-af9e-e6c62f7913ff,"7,40000010000916E+016",ул Смирных,ул,улица,Смирных,5a8cd2ff-1469-46cf-8c09-6252d23fbc9c,"7,40000010000916E+018",,д,дом,1,,,,,,,,,,,,,,,5a8cd2ff-1469-46cf-8c09-6252d23fbc9c,"7,4000001E+022",8,0,"7,40000010000916E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1520003,61.3759946,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),24,mediumvioletred
Челябинск Челябинск Смирных 3 ,г Челябинск, ул Смирных, д 3,454080,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,aea095f6-497f-4be3-af9e-e6c62f7913ff,"7,40000010000916E+016",ул Смирных,ул,улица,Смирных,c3a5c122-eb07-4836-8bc2-1f96b965945a,"7,40000010000916E+018",,д,дом,3,,,,,,,,,,,,29833,,,c3a5c122-eb07-4836-8bc2-1f96b965945a,"7,4000001E+022",8,0,"7,40000010000916E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1519487,61.3746767,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),24,mediumvioletred
Челябинск Челябинск Смирных 5 ,г Челябинск, ул Смирных, д 5,454080,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,aea095f6-497f-4be3-af9e-e6c62f7913ff,"7,40000010000916E+016",ул Смирных,ул,улица,Смирных,b67ed04c-1c93-46a9-af66-3564130695a6,"7,40000010000916E+018",74:36:0515005:458,д,дом,5,,,,,,,,,,,,,,,b67ed04c-1c93-46a9-af66-3564130695a6,"7,4000001E+022",8,0,"7,40000010000916E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1518128,61.3738762,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),24,mediumvioletred
Челябинск Челябинск Смирных 7 ,г Челябинск, ул Смирных, д 7,454080,Россия,RU,Уральский,27eb7c10-a234-44da-a59c-8b1f864966de,7400000000000,RU-CHE,Челябинская обл,обл,область,Челябинская,,,,,,,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,г Челябинск,г,город,Челябинск,,,,р-н Центральный,р-н,район,Центральный,,,,,,,aea095f6-497f-4be3-af9e-e6c62f7913ff,"7,40000010000916E+016",ул Смирных,ул,улица,Смирных,30172257-8436-4f1e-aa29-3fce8299cd44,"7,40000010000916E+018",74:36:0515005:2333,д,дом,7,,,,,,,,,,,,61153,,,30172257-8436-4f1e-aa29-3fce8299cd44,"7,4000001E+022",8,0,"7,40000010000916E+018",2,75401386000,75701390,7453,7453,UTC+5,55.1518968,61.3729531,,,0,5,2,0,,,77067159,1.2.643.5.1.13.13.12.2.74.7554.0.443451,"ГАУЗ ОТКЗ ""ГКБ № 1 г. Челябинск""",ГКБ 1 Челябинска,Поликлиника 1,e92a576a-4304-4e91-ad33-f61b90b4eff9,55.1545814,61.3919103,0,Поликлиническая помощь (взрослая),24,mediumvioletred
